29693,1762,7394,NULL,NULL,NULL,5,NULL,NULL,5.6,64
29695,1762,7403,NULL,NULL,NULL,5,NULL,NULL,4.3,50
29697,1762,7403,NULL,NULL,NULL,5,NULL,NULL,9.7,195
29699,1762,7406,NULL,NULL,NULL,5,NULL,NULL,4,12
29701,1762,7401,NULL,NULL,NULL,5,NULL,NULL,NULL,257
29702,1762,7313,NULL,NULL,NULL,5,NULL,NULL,6.1,199
29703,1762,7313,NULL,NULL,NULL,5,NULL,NULL,8.6,290
29683,1762,7384,NULL,NULL,NULL,5,NULL,NULL,7.5,716
30628,1762,8643,NULL,NULL,NULL,5,NULL,NULL,2,NULL
30629,1762,8645,NULL,NULL,NULL,5,NULL,NULL,2.6,NULL
30630,1762,8522,NULL,NULL,NULL,5,NULL,NULL,3,NULL
30631,1762,8519,NULL,NULL,NULL,5,NULL,NULL,3.1,NULL
30632,1762,8617,NULL,NULL,NULL,5,NULL,NULL,3,NULL
2792,1762,7536,NULL,NULL,NULL,1,25,F,1.2,NULL
31963,1762,7535,NULL,NULL,NULL,2,NULL,NULL,0.3,NULL
29704,1762,7319,NULL,NULL,NULL,5,NULL,NULL,13,280
29706,1762,7323,NULL,NULL,NULL,5,NULL,NULL,6,24
29708,1762,7315,NULL,NULL,NULL,5,NULL,NULL,18.9,736
31425,1762,9382,NULL,NULL,?,2,NULL,NULL,NULL,NULL
29694,1762,7390,NULL,NULL,NULL,5,NULL,NULL,14.6,831
29691,1762,7386,NULL,NULL,NULL,5,NULL,NULL,8.1,319
29700,1762,7406,NULL,NULL,NULL,5,NULL,NULL,3,19
29710,1762,7323,NULL,NULL,NULL,5,NULL,NULL,9,119
8083,1762,3488,NULL,NULL,NULL,5,NULL,NULL,7.3,NULL
8084,1762,3488,NULL,NULL,NULL,5,NULL,NULL,2.7,NULL
8085,1762,3488,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8086,1762,3489,NULL,NULL,NULL,5,NULL,NULL,7,NULL
8087,1762,3489,NULL,NULL,NULL,5,NULL,R,13.7,485
8088,1762,3488,NULL,NULL,NULL,5,NULL,NULL,9.8,NULL
8089,1762,3488,NULL,NULL,NULL,5,NULL,NULL,7.9,NULL
8090,1762,3488,NULL,NULL,NULL,5,NULL,NULL,10.4,NULL
8091,1762,3489,NULL,NULL,NULL,5,NULL,NULL,8.5,NULL
8092,1762,3489,NULL,NULL,NULL,5,NULL,NULL,6.7,NULL
8093,1762,3489,NULL,NULL,NULL,5,NULL,NULL,8.2,NULL
8094,1762,3490,NULL,NULL,NULL,5,NULL,NULL,7.3,NULL
8095,1762,3490,NULL,NULL,NULL,5,NULL,NULL,4.6,NULL
8096,1762,3490,NULL,NULL,NULL,5,NULL,NULL,8.5,NULL
8097,1762,3490,NULL,NULL,NULL,5,NULL,NULL,3,NULL
8098,1762,3490,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8099,1762,3490,NULL,NULL,NULL,5,NULL,NULL,2.7,NULL
8100,1762,3490,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8101,1762,3488,NULL,NULL,NULL,5,NULL,NULL,7.3,NULL
8102,1762,3489,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8103,1762,3489,NULL,NULL,NULL,5,NULL,NULL,5.8,NULL
8104,1762,3489,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8105,1762,3490,NULL,NULL,NULL,5,NULL,NULL,6.7,NULL
8106,1762,3490,NULL,NULL,NULL,5,NULL,NULL,6.1,NULL
8107,1762,3489,NULL,NULL,NULL,5,NULL,NULL,13.7,NULL
8108,1762,3490,NULL,NULL,NULL,5,NULL,NULL,9.1,NULL
8109,1762,3491,NULL,NULL,NULL,5,NULL,NULL,9.8,NULL
8110,1762,3491,NULL,NULL,NULL,5,NULL,NULL,11.6,NULL
8111,1762,3493,NULL,NULL,NULL,5,NULL,NULL,13.7,NULL
8112,1762,3499,NULL,NULL,NULL,5,NULL,NULL,8.5,NULL
8351,1762,3571,NULL,NULL,NULL,5,NULL,NULL,3.4,NULL
8352,1762,3571,NULL,NULL,NULL,5,NULL,NULL,2.4,NULL
8353,1762,3571,NULL,NULL,NULL,5,NULL,NULL,3.4,NULL
8354,1762,3570,NULL,NULL,NULL,5,NULL,NULL,3,NULL
8355,1762,3568,NULL,NULL,NULL,5,NULL,NULL,5.8,NULL
8356,1762,3567,NULL,NULL,NULL,5,NULL,NULL,5.2,NULL
8357,1762,3567,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8350,1762,3571,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8330,1762,3588,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8338,1762,3576,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8339,1762,3575,NULL,NULL,NULL,5,NULL,NULL,4.9,NULL
8331,1762,3586,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8332,1762,3584,NULL,NULL,NULL,5,NULL,NULL,5.5,NULL
8333,1762,3584,NULL,NULL,NULL,5,NULL,NULL,3.4,NULL
8334,1762,3584,NULL,NULL,NULL,5,NULL,NULL,6.7,NULL
8335,1762,3582,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8336,1762,3581,NULL,NULL,NULL,5,NULL,NULL,5.2,NULL
8337,1762,3578,NULL,NULL,NULL,5,NULL,NULL,4.6,NULL
8340,1762,3574,NULL,NULL,NULL,5,NULL,NULL,10.4,NULL
8341,1762,3573,NULL,NULL,NULL,5,NULL,NULL,5.2,NULL
8113,1762,3499,NULL,NULL,NULL,5,NULL,NULL,5.2,NULL
8114,1762,3497,NULL,NULL,NULL,5,NULL,NULL,4,NULL
8115,1762,3496,NULL,NULL,NULL,5,NULL,NULL,4.9,NULL
8116,1762,3503,NULL,NULL,NULL,5,NULL,NULL,8.5,NULL
8117,1762,3505,NULL,NULL,NULL,5,NULL,NULL,5.5,NULL
8118,1762,3506,NULL,NULL,NULL,5,NULL,NULL,7.6,NULL
8119,1762,3507,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8120,1762,3509,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8121,1762,3516,NULL,NULL,NULL,5,NULL,NULL,4.9,NULL
8122,1762,3512,NULL,NULL,NULL,5,NULL,NULL,4.6,NULL
8123,1762,3516,NULL,NULL,NULL,5,NULL,NULL,4,NULL
8124,1762,3520,NULL,NULL,NULL,5,NULL,NULL,5.5,NULL
29735,1762,8933,NULL,NULL,NULL,1,NULL,NULL,0.4,NULL
11338,1762,2581,4,18,NULL,2,15,R,0.3,NULL
29742,1762,2784,5,19,NULL,2,22,R,0.27,NULL
2695,1762,12975,18,7,NULL,2,18,NULL,0.8,NULL
8056,1762,3595,NULL,NULL,NULL,2,NULL,NULL,0.06,NULL
8057,1762,3596,NULL,NULL,NULL,2,NULL,NULL,0.46,NULL
29717,1762,7257,NULL,NULL,NULL,5,NULL,NULL,7.4,55
29719,1762,7254,NULL,NULL,NULL,5,NULL,NULL,12.8,146
29720,1762,7257,NULL,NULL,NULL,5,NULL,NULL,4.5,57
29721,1762,7265,NULL,NULL,NULL,5,NULL,NULL,0.7,267
29722,1762,7265,NULL,NULL,NULL,5,NULL,NULL,1.6,466
29723,1762,7265,NULL,NULL,NULL,5,NULL,NULL,2.5,657
29724,1762,7263,NULL,NULL,NULL,5,NULL,NULL,2.5,522
29725,1762,7263,NULL,NULL,NULL,5,NULL,NULL,3.5,1250
29726,1762,7266,NULL,NULL,NULL,5,NULL,NULL,3.6,300
29727,1762,7265,NULL,NULL,NULL,5,NULL,NULL,8.5,218
29728,1762,7265,NULL,NULL,NULL,5,NULL,NULL,10.1,172
29729,1762,7265,NULL,NULL,NULL,5,NULL,NULL,8.3,394
29730,1762,7265,NULL,NULL,NULL,5,NULL,NULL,5.2,218
30517,1762,9290,NULL,NULL,NULL,5,NULL,NULL,5,NULL
29533,1762,3052,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
29534,1762,4129,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
29535,1762,7999,NULL,NULL,NULL,1,4,NULL,3.96,NULL
29713,1762,7283,NULL,NULL,NULL,5,NULL,NULL,3.2,170
2689,1762,3618,5,46,NULL,1,NULL,NULL,1.5,NULL
29716,1762,7257,NULL,NULL,NULL,5,NULL,NULL,11.3,303
29718,1762,7254,NULL,NULL,NULL,5,NULL,NULL,9.3,381
28692,1762,10148,NULL,NULL,NULL,5,NULL,NULL,1.2,NULL
29531,1762,10804,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
29532,1762,10777,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
2772,1762,3630,NULL,NULL,NULL,1,NULL,NULL,16.4,NULL
8072,1762,3495,NULL,NULL,NULL,5,NULL,NULL,6.1,NULL
8073,1762,3496,NULL,NULL,NULL,5,NULL,NULL,5.5,NULL
8074,1762,3502,NULL,NULL,NULL,5,NULL,NULL,11.6,NULL
8075,1762,3503,NULL,NULL,NULL,5,NULL,NULL,10.7,NULL
8076,1762,3504,NULL,NULL,NULL,5,NULL,NULL,10.4,NULL
8077,1762,3505,NULL,NULL,NULL,5,NULL,NULL,7.3,NULL
8342,1762,3571,NULL,NULL,NULL,5,NULL,NULL,10.7,NULL
8343,1762,3571,NULL,NULL,NULL,5,NULL,NULL,10.4,NULL
8344,1762,3570,NULL,NULL,NULL,5,NULL,NULL,7.6,NULL
8345,1762,3570,NULL,NULL,NULL,5,NULL,NULL,9.4,NULL
8346,1762,3571,NULL,NULL,NULL,5,NULL,NULL,6.1,NULL
8347,1762,3571,NULL,NULL,NULL,5,NULL,NULL,4,NULL
8348,1762,3571,NULL,NULL,NULL,5,NULL,NULL,4.3,NULL
8349,1762,3571,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
7669,1762,178,NULL,NULL,NULL,1,60,NULL,1.5,NULL
7670,1762,803,NULL,NULL,NULL,1,60,NULL,0.61,NULL
7671,1762,407,NULL,NULL,NULL,1,NULL,NULL,12.19,NULL
7672,1762,105,NULL,NULL,NULL,1,NULL,NULL,6.1,NULL
7673,1762,255,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
7674,1762,1096,NULL,NULL,NULL,2,8,NULL,0.1,NULL
7676,1762,1773,2,54,NULL,2,10,NULL,0.4,NULL
7677,1762,242,NULL,NULL,NULL,1,NULL,NULL,0.8,NULL
8078,1762,3511,NULL,NULL,NULL,5,NULL,NULL,5.2,NULL
8079,1762,3493,NULL,NULL,NULL,5,NULL,NULL,3.7,NULL
8080,1762,3490,NULL,NULL,NULL,5,NULL,NULL,3,NULL
8081,1762,3489,NULL,NULL,NULL,5,NULL,NULL,6.4,NULL
8082,1762,3488,NULL,NULL,NULL,5,NULL,NULL,9.1,NULL
2799,1763,71,NULL,NULL,NULL,1,NULL,NULL,9,NULL
28061,1763,40,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
28060,1763,55,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
28059,1763,23,NULL,NULL,NULL,1,NULL,NULL,1,NULL
28062,1763,37,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
2802,1765,88,NULL,NULL,NULL,1,NULL,F,2.5,1000
6733,1765,1521,2,7,NULL,2,NULL,NULL,NULL,NULL
2804,1765,314,0,36,NULL,2,NULL,NULL,0.66,NULL
2803,1765,88,NULL,NULL,NULL,1,NULL,NULL,5,NULL
6735,1765,2297,4,49,NULL,2,NULL,NULL,NULL,NULL
2805,1765,17,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
6734,1765,1644,3,59,NULL,2,NULL,NULL,NULL,NULL
7890,1765,94,NULL,NULL,NULL,1,NULL,NULL,5,NULL
2811,1766,1509,2,2,NULL,2,NULL,F,NULL,NULL
7902,1766,531,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
7896,1766,1370,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
7897,1766,1396,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
7898,1766,1401,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
7899,1766,49,NULL,NULL,NULL,1,NULL,F,NULL,NULL
2806,1766,275,NULL,NULL,NULL,1,NULL,F,NULL,NULL
7901,1766,1404,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
2810,1766,2259,4,42,NULL,2,NULL,F,NULL,NULL
2809,1766,1588,4,2,NULL,2,NULL,F,NULL,NULL
2808,1766,372,0,35,NULL,2,NULL,F,0.6,NULL
2807,1766,286,NULL,NULL,NULL,1,NULL,F,NULL,NULL
7900,1766,121,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
9810,1768,3663,NULL,NULL,?,1,NULL,NULL,NULL,NULL
12268,1770,135,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12269,1770,222,NULL,NULL,NULL,1,NULL,NULL,1.95,NULL
12271,1770,135,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12272,1770,216,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12273,1770,136,NULL,NULL,NULL,1,NULL,NULL,5,NULL
12274,1770,219,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12275,1770,136,NULL,NULL,NULL,1,NULL,NULL,5,NULL
12276,1770,135,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12277,1770,206,NULL,NULL,NULL,1,NULL,NULL,5,NULL
12278,1770,218,NULL,NULL,NULL,1,NULL,NULL,3.6,NULL
12279,1770,248,NULL,NULL,NULL,2,NULL,NULL,1.02,NULL
12281,1770,168,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12282,1770,152,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12283,1770,114,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12284,1770,98,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12285,1770,184,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
12286,1770,180,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12287,1770,181,NULL,NULL,NULL,1,NULL,NULL,1.6,NULL
12288,1770,178,NULL,NULL,NULL,1,NULL,NULL,1.6,NULL
12289,1770,127,NULL,NULL,NULL,1,NULL,NULL,0.8,NULL
12290,1770,181,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12291,1770,177,NULL,NULL,NULL,1,NULL,NULL,1.6,NULL
12293,1770,121,NULL,NULL,NULL,1,NULL,NULL,5.5,NULL
12294,1770,181,NULL,NULL,NULL,1,NULL,NULL,2.2,NULL
12295,1770,109,NULL,NULL,NULL,2,NULL,NULL,4,NULL
12296,1770,178,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12297,1770,128,NULL,NULL,NULL,1,NULL,NULL,0.8,NULL
12298,1770,125,NULL,NULL,NULL,1,NULL,NULL,3.8,NULL
12299,1770,125,NULL,NULL,NULL,1,NULL,NULL,2.8,NULL
12300,1770,187,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12301,1770,178,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12311,1770,200,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
12312,1770,90,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12248,1770,228,NULL,NULL,NULL,2,NULL,NULL,0.5,NULL
12249,1770,246,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12250,1770,255,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
12251,1770,228,NULL,NULL,NULL,2,NULL,NULL,0.15,NULL
12252,1770,444,NULL,NULL,NULL,2,NULL,NULL,0.37,NULL
12253,1770,285,NULL,NULL,NULL,2,NULL,NULL,1.17,NULL
12254,1770,156,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12255,1770,161,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12256,1770,177,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12257,1770,169,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12258,1770,152,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
2891,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,3.2,NULL
2888,1770,204,NULL,NULL,NULL,1,NULL,NULL,3.3,NULL
12292,1770,182,NULL,NULL,NULL,1,NULL,NULL,0.9,NULL
27769,1770,441,NULL,NULL,NULL,1,NULL,NULL,3.8,NULL
12323,1770,177,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12324,1770,160,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12344,1770,126,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12345,1770,153,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12346,1770,132,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12347,1770,126,NULL,NULL,NULL,1,NULL,NULL,3.7,NULL
12348,1770,126,NULL,NULL,NULL,1,NULL,NULL,3.9,NULL
12349,1770,111,NULL,NULL,NULL,1,NULL,NULL,2.9,NULL
12350,1770,55,NULL,NULL,NULL,1,NULL,NULL,4.8,NULL
12351,1770,69,NULL,NULL,NULL,1,NULL,NULL,4,NULL
12352,1770,115,NULL,NULL,NULL,1,NULL,NULL,3.9,NULL
12353,1770,82,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12355,1770,118,NULL,NULL,NULL,1,NULL,NULL,2.7,NULL
12356,1770,56,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12357,1770,79,NULL,NULL,NULL,1,NULL,NULL,2.8,NULL
12358,1770,56,NULL,NULL,NULL,1,NULL,NULL,5.5,NULL
12359,1770,103,NULL,NULL,NULL,1,NULL,NULL,2.8,NULL
12360,1770,107,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12361,1770,57,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12362,1770,87,NULL,NULL,NULL,1,NULL,NULL,4.3,NULL
12363,1770,65,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12364,1770,120,NULL,NULL,NULL,1,NULL,NULL,4.9,NULL
12365,1770,79,NULL,NULL,NULL,1,NULL,NULL,3.5,NULL
12367,1770,98,NULL,NULL,NULL,1,NULL,NULL,5.8,NULL
12368,1770,98,NULL,NULL,NULL,1,NULL,NULL,3.8,NULL
12369,1770,82,NULL,NULL,NULL,1,NULL,NULL,3.5,NULL
12370,1770,92,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12372,1770,133,NULL,NULL,NULL,1,NULL,NULL,3.5,NULL
12373,1770,82,NULL,NULL,NULL,1,NULL,NULL,6,NULL
12374,1770,119,NULL,NULL,NULL,1,NULL,NULL,2.7,NULL
12375,1770,131,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12377,1770,76,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12378,1770,94,NULL,NULL,NULL,1,NULL,NULL,1.7,NULL
12382,1770,88,NULL,NULL,NULL,1,NULL,NULL,3.5,NULL
12383,1770,55,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12384,1770,107,NULL,NULL,NULL,1,NULL,NULL,5.3,NULL
12385,1770,87,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12386,1770,84,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12387,1770,89,NULL,NULL,NULL,1,NULL,NULL,2.1,NULL
12388,1770,129,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
12389,1770,109,NULL,NULL,NULL,1,NULL,NULL,3.8,NULL
12390,1770,56,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12391,1770,50,NULL,NULL,NULL,1,NULL,NULL,4,NULL
12392,1770,95,NULL,NULL,NULL,1,NULL,NULL,4.3,NULL
12393,1770,84,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
12313,1770,180,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12314,1770,424,NULL,NULL,NULL,1,NULL,NULL,0.75,NULL
12316,1770,373,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12317,1770,344,NULL,NULL,NULL,1,NULL,NULL,2.3,NULL
12304,1770,111,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12305,1770,133,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12306,1770,182,NULL,NULL,NULL,1,NULL,NULL,1.6,NULL
12307,1770,182,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12308,1770,177,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12309,1770,121,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12310,1770,175,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12259,1770,149,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12260,1770,174,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12261,1770,172,NULL,NULL,NULL,1,NULL,NULL,0.6,NULL
12262,1770,162,NULL,NULL,NULL,1,NULL,NULL,0.6,NULL
12263,1770,155,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12264,1770,208,NULL,NULL,NULL,2,NULL,NULL,0.21,NULL
12265,1770,454,NULL,NULL,NULL,1,NULL,NULL,1.6,NULL
12267,1770,164,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12336,1770,133,NULL,NULL,NULL,1,NULL,NULL,4.1,NULL
12338,1770,127,NULL,NULL,NULL,1,NULL,NULL,4.1,NULL
12339,1770,147,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12340,1770,133,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12341,1770,160,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12342,1770,135,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12343,1770,131,NULL,NULL,NULL,1,NULL,NULL,3.4,NULL
16451,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.3,NULL
16452,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.4,NULL
16453,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
16454,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.4,NULL
16455,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.3,NULL
12402,1770,88,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
12403,1770,82,NULL,NULL,NULL,1,NULL,NULL,4.5,NULL
12404,1770,132,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12379,1770,89,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12380,1770,104,NULL,NULL,NULL,1,NULL,NULL,2.8,NULL
12381,1770,61,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12405,1770,79,NULL,NULL,NULL,1,NULL,NULL,6.5,NULL
12406,1770,118,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12407,1770,122,NULL,NULL,NULL,1,NULL,NULL,1.8,NULL
12408,1770,60,NULL,NULL,NULL,1,NULL,NULL,4,NULL
12409,1770,126,NULL,NULL,NULL,1,NULL,NULL,1.9,NULL
12410,1770,84,NULL,NULL,NULL,1,NULL,NULL,5,NULL
12411,1770,55,NULL,NULL,NULL,1,NULL,NULL,3.5,NULL
12412,1770,77,NULL,NULL,NULL,1,NULL,NULL,3.7,NULL
12413,1770,129,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
12414,1770,77,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12415,1770,73,NULL,NULL,NULL,1,NULL,NULL,5,NULL
12416,1770,132,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12417,1770,113,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12418,1770,80,NULL,NULL,NULL,1,NULL,NULL,4.3,NULL
12419,1770,81,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12421,1770,56,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
12422,1770,138,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12423,1770,142,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12424,1770,127,NULL,NULL,NULL,1,NULL,NULL,1.1,NULL
12425,1770,89,NULL,NULL,NULL,1,NULL,NULL,2.1,NULL
12426,1770,98,NULL,NULL,NULL,1,NULL,NULL,2.7,NULL
12427,1770,121,NULL,NULL,NULL,1,NULL,NULL,3.2,NULL
12428,1770,115,NULL,NULL,NULL,1,NULL,NULL,3.9,NULL
12335,1770,133,NULL,NULL,NULL,1,NULL,NULL,2,NULL
16445,1770,125,NULL,NULL,NULL,1,NULL,NULL,2.8,NULL
16446,1770,538,NULL,NULL,NULL,1,NULL,NULL,5.5,NULL
16447,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
16448,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL
16449,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,0.5,NULL
16450,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
16434,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
16437,1770,186,NULL,NULL,NULL,1,NULL,NULL,1,NULL
16438,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.8,NULL
16439,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12325,1770,153,NULL,NULL,NULL,1,NULL,NULL,0.3,NULL
12326,1770,394,NULL,NULL,NULL,1,NULL,NULL,0.5,NULL
12327,1770,388,NULL,NULL,NULL,2,NULL,NULL,0.34,NULL
12328,1770,263,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
12329,1770,264,NULL,NULL,NULL,1,NULL,NULL,0.6,NULL
12330,1770,301,NULL,NULL,NULL,1,NULL,NULL,2,NULL
12331,1770,361,NULL,NULL,NULL,1,NULL,NULL,3,NULL
12332,1770,377,NULL,NULL,NULL,2,NULL,NULL,1,NULL
12318,1770,353,NULL,NULL,NULL,1,NULL,NULL,0.4,NULL
12320,1770,165,NULL,NULL,NULL,1,NULL,NULL,1,NULL
12321,1770,186,NULL,NULL,NULL,2,NULL,NULL,0.3,NULL
12322,1770,184,NULL,NULL,NULL,1,NULL,NULL,0.6,NULL
2823,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,4.7,NULL
2825,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,2,NULL
2835,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,1.5,NULL
2838,1770,131,NULL,NULL,NULL,1,NULL,NULL,3.2,NULL
2843,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,6.6,NULL
2845,1770,498,NULL,NULL,NULL,1,NULL,NULL,4,NULL
2846,1770,1033,NULL,NULL,NULL,1,NULL,NULL,1.2,NULL
2848,1770,122,NULL,NULL,NULL,1,NULL,NULL,3,NULL
2815,1770,9317,NULL,NULL,NULL,2,52,NULL,0.1,NULL
2816,1770,6947,9,48,NULL,2,16,NULL,0.1,NULL
2817,1770,6607,9,18,NULL,2,14,NULL,0.1,NULL
2915,1770,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,NULL
2917,1770,133,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
2919,1770,63,NULL,NULL,NULL,1,NULL,NULL,3,NULL
2921,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,4.1,NULL
2923,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,3.7,NULL
28429,1770,144,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12270,1770,137,NULL,NULL,NULL,1,NULL,NULL,2,NULL
27770,1770,138,NULL,NULL,NULL,1,NULL,NULL,2.7,NULL
27771,1770,125,NULL,NULL,NULL,1,NULL,NULL,1.9,NULL
2943,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,2.9,NULL
12280,1770,206,NULL,NULL,NULL,1,NULL,NULL,4,NULL
2842,1770,478,NULL,NULL,NULL,1,NULL,NULL,3.8,NULL
27768,1770,264,NULL,NULL,NULL,1,NULL,NULL,1,NULL
2852,1770,NULL,NULL,NULL,NULL,1,NULL,NULL,2.7,NULL
2853,1770,100,NULL,NULL,NULL,1,NULL,NULL,2.5,NULL
